"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A2"
"VT","【Q3】 TOMA"
"HT","Header B"
"BT","b1.Base-Total Respondents"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"PV",,9.21052631578947,8.9041095890411,10.3942652329749,9.81308411214953,5.78512396694215,9.09090909090909,8.64864864864865,8.48708487084871,9.74358974358974,7.9646017699115,11.8421052631579,6.0,9.73782771535581,8.8135593220339,10.8786610878661,12.2699386503067
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",82.0,10.0,38.0,22.0,12.0,13.0,41.0,28.0,41.0,27.0,7.0,20.0,55.0,35.0,20.0,19.0
"PV",,10.7894736842105,6.84931506849315,13.6200716845878,10.2803738317757,9.91735537190083,13.1313131313131,11.0810810810811,10.3321033210332,10.5128205128205,11.9469026548673,9.21052631578947,13.3333333333333,10.2996254681648,11.864406779661,8.36820083682008,11.6564417177914
"MK",," "," ",a," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is upscale",57.0,9.0,18.0,22.0,8.0,6.0,23.0,17.0,34.0,17.0,6.0,11.0,40.0,21.0,19.0,13.0
"PV",,7.5,6.16438356164384,6.45161290322581,10.2803738317757,6.61157024793388,6.06060606060606,6.21621621621622,6.27306273062731,8.71794871794872,7.52212389380531,7.89473684210526,7.33333333333333,7.49063670411985,7.11864406779661,7.94979079497908,7.97546012269939
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",73.0,17.0,25.0,21.0,10.0,10.0,43.0,33.0,30.0,26.0,7.0,19.0,47.0,25.0,22.0,17.0
"PV",,9.60526315789474,11.6438356164384,8.96057347670251,9.81308411214953,8.26446280991735,10.1010101010101,11.6216216216216,12.1771217712177,7.69230769230769,11.5044247787611,9.21052631578947,12.6666666666667,8.80149812734082,8.47457627118644,9.20502092050209,10.4294478527607
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",58.0,7.0,20.0,20.0,11.0,8.0,29.0,21.0,29.0,16.0,6.0,10.0,42.0,24.0,18.0,15.0
"PV",,7.63157894736842,4.79452054794521,7.16845878136201,9.34579439252336,9.09090909090909,8.08080808080808,7.83783783783784,7.74907749077491,7.43589743589744,7.07964601769912,7.89473684210526,6.66666666666667,7.86516853932584,8.13559322033898,7.53138075313808,9.20245398773006
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",72.0,10.0,28.0,24.0,10.0,10.0,38.0,28.0,34.0,24.0,11.0,13.0,48.0,27.0,21.0,18.0
"PV",,9.47368421052632,6.84931506849315,10.0358422939068,11.214953271028,8.26446280991735,10.1010101010101,10.2702702702703,10.3321033210332,8.71794871794872,10.6194690265487,14.4736842105263,8.66666666666667,8.98876404494382,9.15254237288136,8.78661087866109,11.0429447852761
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",63.0,10.0,22.0,21.0,10.0,7.0,29.0,22.0,34.0,17.0,6.0,11.0,46.0,30.0,16.0,13.0
"PV",,8.28947368421053,6.84931506849315,7.88530465949821,9.81308411214953,8.26446280991735,7.07070707070707,7.83783783783784,8.11808118081181,8.71794871794872,7.52212389380531,7.89473684210526,7.33333333333333,8.61423220973783,10.1694915254237,6.69456066945607,7.97546012269939
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",89.0,21.0,32.0,24.0,12.0,10.0,51.0,41.0,38.0,28.0,8.0,20.0,61.0,35.0,26.0,19.0
"PV",,11.7105263157895,14.3835616438356,11.4695340501792,11.214953271028,9.91735537190083,10.1010101010101,13.7837837837838,15.1291512915129,9.74358974358974,12.3893805309735,10.5263157894737,13.3333333333333,11.4232209737828,11.864406779661,10.8786610878661,11.6564417177914
"MK",," "," "," "," "," "," "," ",d," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",74.0,12.0,31.0,23.0,8.0,7.0,30.0,23.0,44.0,24.0,6.0,18.0,50.0,25.0,25.0,16.0
"PV",,9.73684210526316,8.21917808219178,11.1111111111111,10.7476635514019,6.61157024793388,7.07070707070707,8.10810810810811,8.48708487084871,11.2820512820513,10.6194690265487,7.89473684210526,12.0,9.36329588014981,8.47457627118644,10.4602510460251,9.8159509202454
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",76.0,18.0,27.0,22.0,9.0,10.0,35.0,25.0,41.0,19.0,7.0,12.0,57.0,30.0,27.0,19.0
"PV",,10.0,12.3287671232877,9.67741935483871,10.2803738317757,7.43801652892562,10.1010101010101,9.45945945945946,9.22509225092251,10.5128205128205,8.4070796460177,9.21052631578947,8.0,10.6741573033708,10.1694915254237,11.2970711297071,11.6564417177914
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ903D2"
"VT","【Q9-03】 Equity Attributes - Chcedo"
"HT","Header B"
"BT","Base-M2-Know about Chcedo"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1145.0,223.0,418.0,325.0,179.0,151.0,523.0,372.0,622.0,351.0,117.0,234.0,794.0,434.0,360.0,273.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",261.0,50.0,102.0,74.0,35.0,38.0,121.0,83.0,140.0,92.0,36.0,56.0,169.0,100.0,69.0,84.0
"PV",,22.7947598253275,22.4215246636771,24.4019138755981,22.7692307692308,19.5530726256983,25.1655629139073,23.1357552581262,22.3118279569892,22.508038585209,26.2108262108262,30.7692307692308,23.9316239316239,21.2846347607053,23.0414746543779,19.1666666666667,30.7692307692308
"MK",," "," "," "," "," "," "," "," "," ",f,df," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",239.0,52.0,93.0,69.0,25.0,34.0,108.0,74.0,131.0,77.0,35.0,42.0,162.0,89.0,73.0,82.0
"PV",,20.8733624454148,23.3183856502242,22.2488038277512,21.2307692307692,13.9664804469274,22.5165562913907,20.6500956022945,19.8924731182796,21.0610932475884,21.9373219373219,29.9145299145299,17.9487179487179,20.4030226700252,20.5069124423963,20.2777777777778,30.03663003663
"MK",," ",d,d,d," "," "," "," "," "," ",cdef," "," "," "," "," "
"RW","This brand is worth paying more for",184.0,30.0,61.0,63.0,30.0,22.0,82.0,60.0,102.0,64.0,24.0,40.0,120.0,63.0,57.0,57.0
"PV",,16.0698689956332,13.4529147982063,14.5933014354067,19.3846153846154,16.7597765363128,14.5695364238411,15.678776290631,16.1290322580645,16.3987138263666,18.2336182336182,20.5128205128205,17.0940170940171,15.1133501259446,14.5161290322581,15.8333333333333,20.8791208791209
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",203.0,39.0,76.0,60.0,28.0,24.0,90.0,66.0,113.0,61.0,24.0,37.0,142.0,89.0,53.0,58.0
"PV",,17.7292576419214,17.4887892376682,18.1818181818182,18.4615384615385,15.6424581005587,15.8940397350993,17.208413001912,17.741935483871,18.1672025723473,17.3789173789174,20.5128205128205,15.8119658119658,17.8841309823678,20.5069124423963,14.7222222222222,21.2454212454212
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," ",f," "," "
"RW","Effectively whitens facial skin",244.0,38.0,99.0,73.0,34.0,36.0,112.0,76.0,132.0,92.0,29.0,63.0,152.0,91.0,61.0,79.0
"PV",,21.3100436681223,17.0403587443946,23.6842105263158,22.4615384615385,18.9944134078212,23.841059602649,21.414913957935,20.4301075268817,21.2218649517685,26.2108262108262,24.7863247863248,26.9230769230769,19.1435768261965,20.9677419354839,16.9444444444444,28.9377289377289
"MK",," "," ",a," "," "," "," "," "," ",df," ",df," "," "," "," "
"RW","Is upscale",143.0,22.0,56.0,45.0,20.0,17.0,56.0,39.0,87.0,48.0,17.0,31.0,95.0,53.0,42.0,42.0
"PV",,12.4890829694323,9.86547085201794,13.3971291866029,13.8461538461538,11.1731843575419,11.2582781456954,10.7074569789675,10.4838709677419,13.9871382636656,13.6752136752137,14.5299145299145,13.2478632478632,11.9647355163728,12.2119815668203,11.6666666666667,15.3846153846154
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",222.0,38.0,90.0,63.0,31.0,31.0,98.0,67.0,124.0,78.0,24.0,54.0,144.0,83.0,61.0,69.0
"PV",,19.3886462882096,17.0403587443946,21.5311004784689,19.3846153846154,17.3184357541899,20.5298013245033,18.7380497131931,18.010752688172,19.935691318328,22.2222222222222,20.5128205128205,23.0769230769231,18.1360201511335,19.1244239631336,16.9444444444444,25.2747252747253
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",227.0,42.0,99.0,61.0,25.0,30.0,94.0,64.0,133.0,72.0,25.0,47.0,155.0,89.0,66.0,73.0
"PV",,19.825327510917,18.8340807174888,23.6842105263158,18.7692307692308,13.9664804469274,19.8675496688742,17.9732313575526,17.2043010752688,21.3826366559486,20.5128205128205,21.3675213675214,20.0854700854701,19.5214105793451,20.5069124423963,18.3333333333333,26.7399267399267
"MK",," "," ",d," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",200.0,31.0,73.0,64.0,32.0,32.0,93.0,61.0,107.0,72.0,26.0,46.0,128.0,74.0,54.0,63.0
"PV",,17.4672489082969,13.9013452914798,17.4641148325359,19.6923076923077,17.877094972067,21.1920529801325,17.7820267686424,16.3978494623656,17.2025723472669,20.5128205128205,22.2222222222222,19.6581196581197,16.1209068010076,17.0506912442396,15.0,23.0769230769231
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",231.0,48.0,90.0,60.0,33.0,29.0,98.0,69.0,133.0,75.0,26.0,49.0,156.0,82.0,74.0,64.0
"PV",,20.174672489083,21.52466367713,21.5311004784689,18.4615384615385,18.4357541899441,19.205298013245,18.7380497131931,18.5483870967742,21.3826366559486,21.3675213675214,22.2222222222222,20.9401709401709,19.647355163728,18.8940092165899,20.5555555555556,23.4432234432234
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",223.0,45.0,90.0,66.0,22.0,26.0,95.0,69.0,128.0,73.0,24.0,49.0,150.0,85.0,65.0,70.0
"PV",,19.4759825327511,20.1793721973094,21.5311004784689,20.3076923076923,12.2905027932961,17.2185430463576,18.1644359464627,18.5483870967742,20.5787781350482,20.7977207977208,20.5128205128205,20.9401709401709,18.8916876574307,19.5852534562212,18.0555555555556,25.6410256410256
"MK",," ",d,d,d," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",218.0,39.0,87.0,64.0,28.0,27.0,90.0,63.0,128.0,69.0,20.0,49.0,149.0,89.0,60.0,66.0
"PV",,19.0393013100437,17.4887892376682,20.8133971291866,19.6923076923077,15.6424581005587,17.8807947019868,17.208413001912,16.9354838709677,20.5787781350482,19.6581196581197,17.0940170940171,20.9401709401709,18.7657430730479,20.5069124423963,16.6666666666667,24.1758241758242
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Is more effective than other brands",207.0,35.0,79.0,62.0,31.0,27.0,89.0,62.0,118.0,67.0,23.0,44.0,140.0,78.0,62.0,67.0
"PV",,18.0786026200873,15.695067264574,18.8995215311005,19.0769230769231,17.3184357541899,17.8807947019868,17.0172084130019,16.6666666666667,18.9710610932476,19.0883190883191,19.6581196581197,18.8034188034188,17.632241813602,17.9723502304147,17.2222222222222,24.5421245421245
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ904E2"
"VT","【Q9-04】 Equity Attributes - Clinique"
"HT","Header B"
"BT","Base-M2-Know about Clinique"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",393.0,77.0,132.0,106.0,78.0,67.0,216.0,149.0,177.0,140.0,43.0,97.0,253.0,153.0,100.0,80.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",48.0,15.0,18.0,9.0,6.0,13.0,29.0,16.0,19.0,16.0,6.0,10.0,32.0,19.0,13.0,11.0
"PV",,12.2137404580153,19.4805194805195,13.6363636363636,8.49056603773585,7.69230769230769,19.4029850746269,13.4259259259259,10.738255033557,10.7344632768362,11.4285714285714,13.953488372093,10.3092783505155,12.6482213438735,12.4183006535948,13.0,13.75
"MK",," ",cd," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",45.0,12.0,14.0,10.0,9.0,12.0,28.0,16.0,17.0,19.0,6.0,13.0,26.0,14.0,12.0,14.0
"PV",,11.4503816793893,15.5844155844156,10.6060606060606,9.43396226415094,11.5384615384615,17.910447761194,12.962962962963,10.738255033557,9.6045197740113,13.5714285714286,13.953488372093,13.4020618556701,10.2766798418972,9.15032679738562,12.0,17.5
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","This brand is worth paying more for",35.0,9.0,12.0,9.0,5.0,9.0,16.0,7.0,19.0,14.0,5.0,9.0,21.0,14.0,7.0,9.0
"PV",,8.9058524173028,11.6883116883117,9.09090909090909,8.49056603773585,6.41025641025641,13.4328358208955,7.40740740740741,4.69798657718121,10.7344632768362,10.0,11.6279069767442,9.27835051546392,8.300395256917,9.15032679738562,7.0,11.25
"MK",," "," "," "," "," "," "," "," ",c," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",34.0,11.0,10.0,8.0,5.0,9.0,21.0,12.0,13.0,11.0,6.0,5.0,23.0,11.0,12.0,7.0
"PV",,8.65139949109415,14.2857142857143,7.57575757575758,7.54716981132075,6.41025641025641,13.4328358208955,9.72222222222222,8.05369127516779,7.34463276836158,7.85714285714286,13.953488372093,5.15463917525773,9.09090909090909,7.18954248366013,12.0,8.75
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively whitens facial skin",40.0,10.0,10.0,8.0,12.0,10.0,23.0,13.0,17.0,21.0,5.0,16.0,19.0,12.0,7.0,8.0
"PV",,10.1781170483461,12.987012987013,7.57575757575758,7.54716981132075,15.3846153846154,14.9253731343284,10.6481481481481,8.7248322147651,9.6045197740113,15.0,11.6279069767442,16.4948453608247,7.5098814229249,7.84313725490196,7.0,10.0
"MK",," "," "," "," "," "," "," "," "," ",df," ",def," "," "," "," "
"RW","Is upscale",61.0,17.0,22.0,11.0,11.0,12.0,35.0,23.0,26.0,19.0,7.0,12.0,42.0,27.0,15.0,13.0
"PV",,15.5216284987277,22.0779220779221,16.6666666666667,10.377358490566,14.1025641025641,17.910447761194,16.2037037037037,15.4362416107383,14.6892655367232,13.5714285714286,16.2790697674419,12.3711340206186,16.600790513834,17.6470588235294,15.0,16.25
"MK",," ",c," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Dramatically transform my skin",40.0,15.0,10.0,8.0,7.0,10.0,19.0,9.0,21.0,13.0,5.0,8.0,27.0,16.0,11.0,8.0
"PV",,10.1781170483461,19.4805194805195,7.57575757575758,7.54716981132075,8.97435897435897,14.9253731343284,8.7962962962963,6.04026845637584,11.864406779661,9.28571428571429,11.6279069767442,8.24742268041237,10.6719367588933,10.4575163398693,11.0,10.0
"MK",," ",bc," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Motivates me to keep striving to be my best",37.0,14.0,8.0,8.0,7.0,10.0,21.0,11.0,16.0,10.0,3.0,7.0,27.0,15.0,12.0,4.0
"PV",,9.4147582697201,18.1818181818182,6.06060606060606,7.54716981132075,8.97435897435897,14.9253731343284,9.72222222222222,7.38255033557047,9.03954802259887,7.14285714285714,6.97674418604651,7.21649484536082,10.6719367588933,9.80392156862745,12.0,5.0
"MK",," ",bc," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","The first one to introduce the latest products and ingredients",33.0,5.0,7.0,14.0,7.0,5.0,16.0,11.0,17.0,10.0,5.0,5.0,23.0,15.0,8.0,6.0
"PV",,8.3969465648855,6.49350649350649,5.3030303030303,13.2075471698113,8.97435897435897,7.46268656716418,7.40740740740741,7.38255033557047,9.6045197740113,7.14285714285714,11.6279069767442,5.15463917525773,9.09090909090909,9.80392156862745,8.0,7.5
"MK",," "," "," ",b," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Helps me look younger for my age",38.0,9.0,13.0,8.0,8.0,10.0,19.0,9.0,19.0,15.0,4.0,11.0,23.0,14.0,9.0,9.0
"PV",,9.66921119592875,11.6883116883117,9.84848484848485,7.54716981132075,10.2564102564103,14.9253731343284,8.7962962962963,6.04026845637584,10.7344632768362,10.7142857142857,9.30232558139535,11.340206185567,9.09090909090909,9.15032679738562,9.0,11.25
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Has packages that delight me",51.0,15.0,14.0,13.0,9.0,12.0,23.0,11.0,28.0,21.0,6.0,15.0,30.0,20.0,10.0,10.0
"PV",,12.9770992366412,19.4805194805195,10.6060606060606,12.2641509433962,11.5384615384615,17.910447761194,10.6481481481481,7.38255033557047,15.819209039548,15.0,13.953488372093,15.4639175257732,11.8577075098814,13.0718954248366,10.0,12.5
"MK",," "," "," "," "," ",c," "," ",c," "," "," "," "," "," "," "
"RW","Has products you can feel working the moment you use them",35.0,7.0,10.0,9.0,9.0,6.0,17.0,11.0,18.0,8.0,4.0,4.0,27.0,16.0,11.0,7.0
"PV",,8.9058524173028,9.09090909090909,7.57575757575758,8.49056603773585,11.5384615384615,8.95522388059701,7.87037037037037,7.38255033557047,10.1694915254237,5.71428571428571,9.30232558139535,4.12371134020619,10.6719367588933,10.4575163398693,11.0,8.75
"MK",," "," "," "," "," "," "," "," "," "," "," "," ",c,c," "," "
"RW","Is more effective than other brands",45.0,16.0,13.0,9.0,7.0,11.0,23.0,12.0,22.0,15.0,5.0,10.0,30.0,18.0,12.0,6.0
"PV",,11.4503816793893,20.7792207792208,9.84848484848485,8.49056603773585,8.97435897435897,16.4179104477612,10.6481481481481,8.05369127516779,12.4293785310734,10.7142857142857,11.6279069767442,10.3092783505155,11.8577075098814,11.7647058823529,12.0,7.5
"MK",," ",bcd," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"TE"
"TB","TQ905F2"
"VT","【Q9-05】 Equity Attributes - Dabao"
"HT","Header B"
"BT","Base-M2-Know about Dabao"
"CH",,"National","Age",,,,"City tier",,,,"Income",,,,,,"25-34&China1+/1"
"CL",,"total","18-24 (a)","25-34 (b)","35-44 (c)","45-55 (d)","Top 4 City (a)","Top 4+A (b)","A City (c)","B City (d)","China1+/1 (a)","China1+ (b)","China1 (c)","China2&3 (d)","China2 (e)","China3 (f)","(a)"
"RT","总体",1183.0,203.0,412.0,354.0,214.0,149.0,526.0,377.0,657.0,367.0,129.0,238.0,816.0,454.0,362.0,262.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","This brand gives me radiant, glowing skin",125.0,26.0,38.0,41.0,20.0,13.0,49.0,36.0,76.0,39.0,20.0,19.0,86.0,53.0,33.0,26.0
"PV",,10.5663567202029,12.807881773399,9.22330097087379,11.5819209039548,9.34579439252336,8.7248322147651,9.31558935361217,9.54907161803714,11.5677321156773,10.6267029972752,15.5038759689922,7.98319327731092,10.5392156862745,11.6740088105727,9.11602209944751,9.9236641221374
"MK",," "," "," "," "," "," "," "," "," "," ",c," "," "," "," "," "
"RW","This brand leaves skin softer, smoother",158.0,34.0,55.0,41.0,28.0,11.0,67.0,56.0,91.0,52.0,28.0,24.0,106.0,62.0,44.0,37.0
"PV",,13.3558748943364,16.7487684729064,13.3495145631068,11.5819209039548,13.0841121495327,7.38255033557047,12.7376425855513,14.8541114058355,13.8508371385084,14.1689373297003,21.7054263565891,10.0840336134454,12.9901960784314,13.6563876651982,12.1546961325967,14.1221374045802
"MK",," "," "," "," "," "," ",a,a,a," ",cdef," "," "," "," "," "
"RW","This brand is worth paying more for",102.0,18.0,36.0,26.0,22.0,9.0,39.0,30.0,63.0,37.0,15.0,22.0,65.0,42.0,23.0,28.0
"PV",,8.62214708368555,8.86699507389163,8.7378640776699,7.34463276836158,10.2803738317757,6.04026845637584,7.41444866920152,7.95755968169761,9.58904109589041,10.0817438692098,11.6279069767442,9.2436974789916,7.9656862745098,9.2511013215859,6.35359116022099,10.6870229007634
"MK",," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Effectively reduces the multiple signs of aging",106.0,22.0,31.0,29.0,24.0,11.0,53.0,42.0,53.0,40.0,22.0,18.0,66.0,43.0,23.0,28.0
"PV",,8.96027049873204,10.8374384236453,7.52427184466019,8.19209039548023,11.214953271028,7.38255033557047,10.0760456273764,11.1405835543767,8.06697108066971,10.8991825613079,17.0542635658915,7.56302521008403,8.08823529411765,9.47136563876652,6.35359116022099,10.6870229007634
"MK",," "," "," "," "," "," "," "," "," ",f,cdef," "," "," "," "," "
"RW","Effectively whitens facial skin",115.0,22.0,36.0,31.0,26.0,14.0,47.0,33.0,68.0,46.0,21.0,25.0,69.0,40.0,29.0,32.0
"PV",,9.72104818258664,10.8374384236453,8.7378640776699,8.75706214689266,12.1495327102804,9.39597315436242,8.93536121673004,8.75331564986737,10.3500761035008,12.5340599455041,16.2790697674419,10.5042016806723,8.45588235294118,8.81057268722467,8.01104972375691,12.2137404580153
"MK",," "," "," "," "," "," "," "," "," ",df,def," "," "," "," "," "
"RW","Is upscale",64.0,12.0,20.0,17.0,15.0,7.0,26.0,19.0,38.0,23.0,12.0,11.0,41.0,22.0,19.0,20.0
"PV",,5.40997464074387,5.91133004926108,4.85436893203883,4.80225988700565,7.00934579439252,4.69798657718121,4.94296577946768,5.03978779840849,5.78386605783866,6.26702997275204,9.30232558139535,4.6218487394958,5.02450980392157,4.84581497797357,5.24861878453039,7.63358778625954
