"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","Q3A1"
"VT","【Q3】 TOMA"
"HT","Header A"
"BT","b1.Base-Total Respondents"
"CH",,"National",,,,,,"Top 4",,,,,,"Top 4+A",,,,,,"A",,,,,,"B",,,,,,"China1+/1",,,,,,"China1+",,,,,,"China1",,,,,,"China2&3",,,,,,"China2",,,,,,"China3",,,,,,"18-24",,,,,,"25-34",,,,,,"35-44",,,,,,"45-55",,,,,,"University Student",,,,,,"25-34&China1+/1",,,,,
"CL",,"Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (c)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)","Aug (a)","Sep (b)","Nov (c)","Dec (d)","Jan (e)","March (f)"
"PV",,35.3562005277045,32.7773144286906,18.9333333333333,22.8,17.6666666666667,20.7333333333333,37.0629370629371,27.4285714285714,16.4319248826291,17.6190476190476,16.5,14.2156862745098,34.4897959183673,28.988326848249,17.0118343195266,21.021021021021,15.0602409638554,16.3934426229508,33.4293948126801,29.7935103244838,17.2786177105832,22.5877192982456,14.4396551724138,17.3447537473233,36.0123647604328,35.6204379562044,20.5097087378641,24.220623501199,19.7368421052632,24.2460796139928,36.0,33.6448598130841,16.2886597938144,24.0083507306889,17.3447537473233,21.875,34.9315068493151,32.6923076923077,20.9876543209877,30.9090909090909,17.8571428571429,21.5568862275449,36.6812227074236,34.1013824884793,13.9318885448916,20.3821656050955,17.056856187291,22.0447284345048,35.0393700787402,32.4601366742597,20.1970443349754,22.2331047992165,17.8121974830591,20.1960784313725,32.6086956521739,30.2439024390244,19.6917808219178,22.9706390328152,15.3448275862069,19.1637630662021,38.7417218543046,34.4017094017094,20.8816705336427,21.2669683257919,20.9713024282561,21.52466367713,37.5609756097561,34.2222222222222,24.7148288973384,28.9377289377289,17.4721189591078,15.9420289855072,40.7103825136612,32.0185614849188,19.4117647058824,24.1516966067864,20.4365079365079,23.5756385068762,31.3782991202346,31.2320916905444,16.9977924944812,22.8070175438597,14.8796498905908,21.826280623608,30.6666666666667,35.5670103092784,15.6934306569343,14.0740740740741,17.4074074074074,18.4210526315789,0.0,0.0,20.0,22.2222222222222,18.2926829268293,15.0793650793651,39.4230769230769,26.4957264957265,15.4320987654321,23.9263803680982,18.6666666666667,22.7138643067847
"MK",,cdef,cdef," ",ce," ",e,cdef,cdef," "," "," "," ",cdef,cdef," ",ef," "," ",cdef,cdef," ",cef," "," ",cdef,cdef," ",e," ",e,ccef,ccef," ",ce," ",c,cef,cef," ",ce," "," ",cdef,cdef," ",c," ",c,cdef,cdef," ",e," "," ",cdef,cdef," ",e," "," ",cdef,cdef," "," "," "," ",cdef,cef,ef,ef," "," ",bcdef,cdef," "," "," "," ",cdef,cdef," ",ce," ",e,cdef,cdef," "," "," "," "," "," "," "," "," "," ",bcdef,c," ",c," ",c
"RW","Ecom",219.0,284.0,307.0,180.0,265.0,191.0,29.0,42.0,40.0,19.0,33.0,32.0,114.0,130.0,141.0,79.0,124.0,96.0,85.0,88.0,101.0,60.0,91.0,64.0,105.0,154.0,166.0,101.0,141.0,95.0,63.0,78.0,100.0,63.0,79.0,59.0,20.0,29.0,30.0,17.0,28.0,22.0,43.0,49.0,70.0,46.0,51.0,37.0,156.0,206.0,207.0,117.0,186.0,132.0,98.0,97.0,132.0,79.0,110.0,74.0,58.0,109.0,75.0,38.0,76.0,58.0,63.0,68.0,73.0,35.0,73.0,65.0,58.0,115.0,115.0,72.0,92.0,62.0,66.0,65.0,75.0,51.0,69.0,49.0,32.0,36.0,44.0,22.0,31.0,15.0,0.0,0.0,18.0,13.0,24.0,37.0,17.0,37.0,39.0,45.0,55.0,41.0
"PV",,19.2612137203166,23.6864053377815,20.4666666666667,12.0,17.6666666666667,12.7333333333333,20.2797202797203,24.0,18.7793427230047,9.04761904761905,16.5,15.6862745098039,23.265306122449,25.2918287937743,20.8579881656805,11.8618618618619,18.6746987951807,14.3070044709389,24.4956772334294,25.9587020648968,21.8142548596112,13.1578947368421,19.6120689655172,13.7044967880086,16.2287480680062,22.4817518248175,20.1456310679612,12.1103117505995,16.866028708134,11.45958986731,16.8,24.2990654205607,20.6185567010309,13.1524008350731,16.9164882226981,12.2916666666667,13.6986301369863,27.8846153846154,18.5185185185185,10.3030303030303,16.6666666666667,13.1736526946108,18.7772925764192,22.5806451612903,21.671826625387,14.6496815286624,17.056856187291,11.8210862619808,20.4724409448819,23.4624145785877,20.3940886699507,11.4593535749265,18.0058083252662,12.9411764705882,21.304347826087,23.6585365853659,22.6027397260274,13.6442141623489,18.9655172413793,12.8919860627178,19.205298013245,23.2905982905983,17.4013921113689,8.5972850678733,16.7770419426049,13.0044843049327,30.7317073170732,30.2222222222222,27.7566539923954,12.8205128205128,27.1375464684015,23.5507246376812,15.8469945355191,26.6821345707657,22.5490196078431,14.3712574850299,18.2539682539683,12.1807465618861,19.3548387096774,18.6246418338109,16.5562913907285,11.1842105263158,15.0984682713348,10.913140311804,14.2222222222222,18.5567010309278,16.0583941605839,8.14814814814815,11.4814814814815,5.6390977443609,0.0,0.0,27.6923076923077,20.6349206349206,29.2682926829268,29.3650793650794,16.3461538461538,31.6239316239316,24.0740740740741,13.8036809815951,18.3333333333333,12.094395280236
"MK",,df,acdef,df," ",df," ",d,df,d," ",d,d,df,def,df," ",df," ",df,def,df," ",df," ",df,adef,df," ",df," "," ",acef,cf," ",f," "," ",adef,d," "," "," ",f,df,df," "," "," ",df,def,df," ",df," ",df,df,df," ",df," ",df,cdef,d," ",d,d,d,d,d," ",d,d," ",adef,adf," ",f," ",df,df,df," "," "," ",df,def,df," ",f," "," "," "," "," "," "," "," ",adef,df," ",f," "
"RW","Department store",0.0,0.0,274.0,246.0,276.0,269.0,0.0,0.0,44.0,41.0,43.0,30.0,0.0,0.0,132.0,100.0,129.0,118.0,0.0,0.0,88.0,59.0,86.0,88.0,0.0,0.0,142.0,146.0,147.0,151.0,0.0,0.0,91.0,68.0,94.0,83.0,0.0,0.0,29.0,17.0,35.0,23.0,0.0,0.0,62.0,51.0,59.0,60.0,0.0,0.0,183.0,178.0,182.0,186.0,0.0,0.0,111.0,100.0,96.0,103.0,0.0,0.0,72.0,78.0,86.0,83.0,0.0,0.0,24.0,27.0,32.0,33.0,0.0,0.0,82.0,72.0,81.0,67.0,0.0,0.0,102.0,86.0,91.0,96.0,0.0,0.0,66.0,61.0,72.0,73.0,0.0,0.0,5.0,5.0,8.0,16.0,0.0,0.0,28.0,35.0,65.0,42.0
"PV",,0.0,0.0,18.2666666666667,16.4,18.4,17.9333333333333,0.0,0.0,20.6572769953052,19.5238095238095,21.5,14.7058823529412,0.0,0.0,19.5266272189349,15.015015015015,19.4277108433735,17.5856929955291,0.0,0.0,19.0064794816415,12.9385964912281,18.5344827586207,18.8436830835118,0.0,0.0,17.2330097087379,17.5059952038369,17.5837320574163,18.2147165259349,0.0,0.0,18.7628865979381,14.19624217119,20.1284796573876,17.2916666666667,0.0,0.0,17.9012345679012,10.3030303030303,20.8333333333333,13.7724550898204,0.0,0.0,19.1950464396285,16.2420382165605,19.7324414715719,19.1693290734824,0.0,0.0,18.0295566502463,17.43388834476,17.6185866408519,18.2352941176471,0.0,0.0,19.0068493150685,17.2711571675302,16.551724137931,17.9442508710801,0.0,0.0,16.7053364269142,17.6470588235294,18.9845474613687,18.609865470852,0.0,0.0,9.1254752851711,9.89010989010989,11.8959107806691,11.9565217391304,0.0,0.0,16.078431372549,14.3712574850299,16.0714285714286,13.1630648330059,0.0,0.0,22.5165562913907,18.859649122807,19.9124726477024,21.380846325167,0.0,0.0,24.0875912408759,22.5925925925926,26.6666666666667,27.4436090225564,0.0,0.0,7.69230769230769,7.93650793650794,9.75609756097561,12.6984126984127,0.0,0.0,17.2839506172839,10.7361963190184,21.6666666666667,12.3893805309735
"MK",," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",abd,ab,abd,ab," "," ",abd,ab,abd,abd," "," ",ab,ab,ab,ab," "," ",ab,ab,abc,ab," "," ",abd,ab,abd,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," "," "," "," "," "," "," ",ab,ab,abdf,ab
"RW","Direct selling",0.0,0.0,47.0,75.0,68.0,70.0,0.0,0.0,5.0,13.0,12.0,9.0,0.0,0.0,20.0,31.0,29.0,38.0,0.0,0.0,15.0,18.0,17.0,29.0,0.0,0.0,27.0,44.0,39.0,32.0,0.0,0.0,20.0,23.0,17.0,17.0,0.0,0.0,5.0,11.0,8.0,6.0,0.0,0.0,15.0,12.0,9.0,11.0,0.0,0.0,27.0,52.0,51.0,53.0,0.0,0.0,13.0,24.0,24.0,26.0,0.0,0.0,14.0,28.0,27.0,27.0,0.0,0.0,4.0,13.0,13.0,13.0,0.0,0.0,13.0,17.0,18.0,21.0,0.0,0.0,15.0,23.0,23.0,18.0,0.0,0.0,15.0,22.0,14.0,18.0,0.0,0.0,1.0,5.0,4.0,3.0,0.0,0.0,5.0,10.0,4.0,8.0
"PV",,0.0,0.0,3.13333333333333,5.0,4.53333333333333,4.66666666666667,0.0,0.0,2.34741784037559,6.19047619047619,6.0,4.41176470588235,0.0,0.0,2.9585798816568,4.65465465465465,4.36746987951807,5.66318926974665,0.0,0.0,3.23974082073434,3.94736842105263,3.66379310344828,6.20985010706638,0.0,0.0,3.27669902912621,5.2757793764988,4.66507177033493,3.86007237635706,0.0,0.0,4.12371134020619,4.80167014613779,3.64025695931478,3.54166666666667,0.0,0.0,3.08641975308642,6.66666666666667,4.76190476190476,3.59281437125748,0.0,0.0,4.64396284829721,3.82165605095541,3.01003344481605,3.51437699680511,0.0,0.0,2.66009852216749,5.09304603330069,4.93707647628267,5.19607843137255,0.0,0.0,2.22602739726027,4.14507772020725,4.13793103448276,4.52961672473868,0.0,0.0,3.24825986078886,6.33484162895928,5.96026490066225,6.05381165919283,0.0,0.0,1.52091254752852,4.76190476190476,4.83271375464684,4.71014492753623,0.0,0.0,2.54901960784314,3.39321357285429,3.57142857142857,4.12573673870334,0.0,0.0,3.3112582781457,5.04385964912281,5.0328227571116,4.00890868596882,0.0,0.0,5.47445255474453,8.14814814814815,5.18518518518519,6.76691729323308,0.0,0.0,1.53846153846154,7.93650793650794,4.8780487804878,2.38095238095238,0.0,0.0,3.08641975308642,3.06748466257669,1.33333333333333,2.35988200589971
"MK",," "," ",ab,abc,abc,abc," "," ",ab,abc,ab,ab," "," ",ab,ab,ab,abc," "," ",ab,ab,ab,abc," "," ",ab,abc,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,abc,abc,abc," "," ",ab,ab,ab,abc," "," ",ab,abc,ab,abc," "," ",ab,abc,abc,abc," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," "," "," "," "," "," "," ",ab,ab,ab,ab
"RW","Wechat Business",0.0,0.0,61.0,61.0,72.0,54.0,0.0,0.0,3.0,6.0,4.0,7.0,0.0,0.0,18.0,22.0,21.0,25.0,0.0,0.0,15.0,16.0,17.0,18.0,0.0,0.0,43.0,39.0,51.0,29.0,0.0,0.0,18.0,11.0,13.0,9.0,0.0,0.0,8.0,3.0,8.0,1.0,0.0,0.0,10.0,8.0,5.0,8.0,0.0,0.0,43.0,50.0,59.0,45.0,0.0,0.0,26.0,19.0,29.0,24.0,0.0,0.0,17.0,31.0,30.0,21.0,0.0,0.0,18.0,14.0,14.0,8.0,0.0,0.0,26.0,24.0,29.0,21.0,0.0,0.0,13.0,15.0,23.0,21.0,0.0,0.0,4.0,8.0,6.0,4.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,0.0,11.0,9.0,5.0,8.0
"PV",,0.0,0.0,4.06666666666667,4.06666666666667,4.8,3.6,0.0,0.0,1.40845070422535,2.85714285714286,2.0,3.43137254901961,0.0,0.0,2.66272189349112,3.3033033033033,3.16265060240964,3.725782414307,0.0,0.0,3.23974082073434,3.50877192982456,3.66379310344828,3.85438972162741,0.0,0.0,5.21844660194175,4.67625899280576,6.10047846889952,3.49819059107358,0.0,0.0,3.71134020618557,2.2964509394572,2.78372591006424,1.875,0.0,0.0,4.93827160493827,1.81818181818182,4.76190476190476,0.598802395209581,0.0,0.0,3.09597523219814,2.54777070063694,1.67224080267559,2.55591054313099,0.0,0.0,4.23645320197044,4.89715964740451,5.71151984511133,4.41176470588235,0.0,0.0,4.45205479452055,3.28151986183074,5.0,4.18118466898955,0.0,0.0,3.94431554524362,7.01357466063348,6.62251655629139,4.7085201793722,0.0,0.0,6.84410646387833,5.12820512820513,5.20446096654275,2.89855072463768,0.0,0.0,5.09803921568627,4.79041916167665,5.75396825396825,4.12573673870334,0.0,0.0,2.86975717439294,3.28947368421053,5.0328227571116,4.67706013363029,0.0,0.0,1.45985401459854,2.96296296296296,2.22222222222222,1.50375939849624,0.0,0.0,1.53846153846154,6.34920634920635,4.8780487804878,2.38095238095238,0.0,0.0,6.79012345679012,2.76073619631902,1.66666666666667,2.35988200589971
"MK",," "," ",ab,ab,ab,ab," "," "," ",ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,abf,ab," "," ",ab,ab,ab,ab," "," ",abf," ",abf," "," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,abc,ab,ab," "," ",abf,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," ",ab,ab,ab,ab," "," "," "," "," "," "," "," ",abef,ab,ab,ab
"RW","Sea Amoy and overseas purchasing",0.0,0.0,64.0,125.0,64.0,94.0,0.0,0.0,10.0,18.0,7.0,20.0,0.0,0.0,37.0,62.0,34.0,49.0,0.0,0.0,27.0,44.0,27.0,29.0,0.0,0.0,27.0,63.0,30.0,45.0,0.0,0.0,21.0,58.0,26.0,33.0,0.0,0.0,10.0,22.0,11.0,14.0,0.0,0.0,11.0,36.0,15.0,19.0,0.0,0.0,43.0,67.0,38.0,61.0,0.0,0.0,27.0,45.0,23.0,40.0,0.0,0.0,16.0,22.0,15.0,21.0,0.0,0.0,14.0,41.0,17.0,30.0,0.0,0.0,27.0,39.0,24.0,32.0,0.0,0.0,7.0,17.0,13.0,18.0,0.0,0.0,16.0,28.0,10.0,14.0,0.0,0.0,8.0,7.0,9.0,15.0,0.0,0.0,11.0,33.0,18.0,27.0
"PV",,0.0,0.0,4.26666666666667,8.33333333333333,4.26666666666667,6.26666666666667,0.0,0.0,4.69483568075117,8.57142857142857,3.5,9.80392156862745,0.0,0.0,5.47337278106509,9.30930930930931,5.12048192771084,7.30253353204173,0.0,0.0,5.83153347732181,9.64912280701754,5.81896551724138,6.20985010706638,0.0,0.0,3.27669902912621,7.55395683453237,3.58851674641148,5.42822677925211,0.0,0.0,4.32989690721649,12.1085594989562,5.56745182012848,6.875,0.0,0.0,6.17283950617284,13.3333333333333,6.54761904761905,8.38323353293413,0.0,0.0,3.40557275541796,11.4649681528662,5.01672240802676,6.0702875399361,0.0,0.0,4.23645320197044,6.56219392752204,3.67860600193611,5.98039215686275,0.0,0.0,4.62328767123288,7.7720207253886,3.96551724137931,6.96864111498258,0.0,0.0,3.7122969837587,4.97737556561086,3.3112582781457,4.7085201793722,0.0,0.0,5.32319391634981,15.018315018315,6.31970260223048,10.8695652173913,0.0,0.0,5.29411764705882,7.78443113772455,4.76190476190476,6.28683693516699,0.0,0.0,1.54525386313466,3.7280701754386,2.84463894967177,4.00890868596882,0.0,0.0,5.83941605839416,10.3703703703704,3.7037037037037,5.26315789473684,0.0,0.0,12.3076923076923,11.1111111111111,10.9756097560976,11.9047619047619,0.0,0.0,6.79012345679012,10.1226993865031,6.0,7.9646017699115
"MK",," "," ",ab,abcef,ab,abce," "," ",ab,abe,ab,abce," "," ",ab,abce,ab,ab," "," ",ab,abce,ab,ab," "," ",ab,abce,ab,abc," "," ",ab,abcef,ab,ab," "," ",ab,abce,ab,ab," "," ",ab,abcef,ab,ab," "," ",ab,abce,ab,abe," "," ",ab,abce,ab,abe," "," ",ab,ab,ab,ab," "," ",ab,abce,ab,abc," "," ",ab,abe,ab,ab," "," ",ab,abc,ab,abc," "," ",ab,abef,ab,ab," "," "," "," "," "," "," "," ",ab,ab,ab,ab
"RW","Convenience store",17.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
"PV",,1.49516270888303,1.16763969974979,0.0,0.0,0.0,0.0,0.0,1.71428571428571,0.0,0.0,0.0,0.0,0.612244897959184,1.36186770428016,0.0,0.0,0.0,0.0,0.864553314121037,1.17994100294985,0.0,0.0,0.0,0.0,2.16383307573416,1.02189781021898,0.0,0.0,0.0,0.0,2.13333333333333,1.55763239875389,0.0,0.0,0.0,0.0,2.73972602739726,2.88461538461538,0.0,0.0,0.0,0.0,1.74672489082969,0.921658986175115,0.0,0.0,0.0,0.0,1.18110236220472,1.0250569476082,0.0,0.0,0.0,0.0,1.08695652173913,1.21951219512195,0.0,0.0,0.0,0.0,1.32450331125828,0.854700854700855,0.0,0.0,0.0,0.0,0.975609756097561,0.888888888888889,0.0,0.0,0.0,0.0,1.63934426229508,0.464037122969838,0.0,0.0,0.0,0.0,1.75953079178886,2.00573065902579,0.0,0.0,0.0,0.0,1.33333333333333,1.54639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92307692307692,1.70940170940171,0.0,0.0,0.0,0.0
"MK",,cdef,cdef," "," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," ",cdef," "," "," "," ",cdef,cdef," "," "," "," ",ccef,ccef," "," "," "," ",cdef," "," "," "," "," ",cdef," "," "," "," "," ",cdef,cdef," "," "," "," ",cdef,cdef," "," "," "," ",cdef,cdef," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," ",cdef,cdef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Grocery",7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.615655233069481,0.500417014178482,0.0,0.0,0.0,0.0,0.699300699300699,0.0,0.0,0.0,0.0,0.0,0.816326530612245,0.194552529182879,0.0,0.0,0.0,0.0,0.864553314121037,0.294985250737463,0.0,0.0,0.0,0.0,0.463678516228748,0.72992700729927,0.0,0.0,0.0,0.0,1.06666666666667,0.311526479750779,0.0,0.0,0.0,0.0,1.36986301369863,0.961538461538462,0.0,0.0,0.0,0.0,0.873362445414847,0.0,0.0,0.0,0.0,0.0,0.393700787401575,0.569476082004556,0.0,0.0,0.0,0.0,0.434782608695652,0.731707317073171,0.0,0.0,0.0,0.0,0.33112582781457,0.427350427350427,0.0,0.0,0.0,0.0,0.975609756097561,0.444444444444444,0.0,0.0,0.0,0.0,0.273224043715847,0.696055684454756,0.0,0.0,0.0,0.0,0.293255131964809,0.573065902578797,0.0,0.0,0.0,0.0,1.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961538461538462,0.0,0.0,0.0,0.0,0.0
"MK",,cdef,cdef," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," ",ccef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Terminal market",5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"PV",,0.439753737906772,0.750625521267723,0.0,0.0,0.0,0.0,0.699300699300699,0.0,0.0,0.0,0.0,0.0,0.204081632653061,0.583657587548638,0.0,0.0,0.0,0.0,0.0,0.884955752212389,0.0,0.0,0.0,0.0,0.618238021638331,0.875912408759124,0.0,0.0,0.0,0.0,0.533333333333333,1.24610591900312,0.0,0.0,0.0,0.0,0.0,1.92307692307692,0.0,0.0,0.0,0.0,0.873362445414847,0.921658986175115,0.0,0.0,0.0,0.0,0.393700787401575,0.569476082004556,0.0,0.0,0.0,0.0,0.0,0.24390243902439,0.0,0.0,0.0,0.0,0.993377483443709,0.854700854700855,0.0,0.0,0.0,0.0,0.48780487804878,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.696055684454756,0.0,0.0,0.0,0.0,0.586510263929619,0.859598853868195,0.0,0.0,0.0,0.0,0.888888888888889,0.515463917525773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854700854700855,0.0,0.0,0.0,0.0
"MK",,cdef,cdef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdef,cdef," "," "," "," "," ",ccef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," "," "," "," "," "," "," ",cdef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","no answer",16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"PV",,1.40721196130167,0.0,0.0,0.0,0.0,0.0,1.3986013986014,0.0,0.0,0.0,0.0,0.0,2.04081632653061,0.0,0.0,0.0,0.0,0.0,2.30547550432277,0.0,0.0,0.0,0.0,0.0,0.927357032457496,0.0,0.0,0.0,0.0,0.0,2.13333333333333,0.0,0.0,0.0,0.0,0.0,2.05479452054795,0.0,0.0,0.0,0.0,0.0,2.18340611353712,0.0,0.0,0.0,0.0,0.0,1.0498687664042,0.0,0.0,0.0,0.0,0.0,0.869565217391304,0.0,0.0,0.0,0.0,0.0,1.32450331125828,0.0,0.0,0.0,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,1.09289617486339,0.0,0.0,0.0,0.0,0.0,1.75953079178886,0.0,0.0,0.0,0.0,0.0,1.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.961538461538462,0.0,0.0,0.0,0.0,0.0
"MK",,bcdef," "," "," "," "," "," "," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," ",bccef," "," "," "," "," "," "," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," "," "," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," ",bcdef," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"RW","Summary",1137.0,1199.0,1500.0,1500.0,1500.0,1500.0,143.0,175.0,213.0,210.0,200.0,204.0,490.0,514.0,676.0,666.0,664.0,671.0,347.0,339.0,463.0,456.0,464.0,467.0,647.0,685.0,824.0,834.0,836.0,829.0,375.0,321.0,485.0,479.0,467.0,480.0,146.0,104.0,162.0,165.0,168.0,167.0,229.0,217.0,323.0,314.0,299.0,313.0,762.0,878.0,1015.0,1021.0,1033.0,1020.0,460.0,410.0,584.0,579.0,580.0,574.0,302.0,468.0,431.0,442.0,453.0,446.0,205.0,225.0,263.0,273.0,269.0,276.0,366.0,431.0,510.0,501.0,504.0,509.0,341.0,349.0,453.0,456.0,457.0,449.0,225.0,194.0,274.0,270.0,270.0,266.0,0.0,0.0,65.0,63.0,82.0,126.0,104.0,117.0,162.0,326.0,300.0,339.0
